pull_id,pull_no,title,body
405582489,2362,b'Add ResizingMode.Fill to ImageResizerTransformer',"b'This PR adds a new resizing mode to the `ImageResizerTransformer`. This mode is called `Fill` and when used, the transformer ignores aspect ratio and squeezes/stretches the source image into the target dimensions.\r\n\r\nThe idea for this mode came up in #2022 - when attempting to score a Keras-trained model it turned out that Keras resizes images in a way that ML.NET cannot do on its own. To increase interoperability, the Fill mode was proposed.\r\n\r\nI also included a test for the new mode. This tests uses a specially prepared image, runs the resizing transformation, and then checks whether the result fulfills the specification for the resizing mode.\r\n\r\nFixes #2022\r\n'"
405570040,2360,b'Fix locale-sensitivity for float.Parse calls in CpuMathUtilsUnitTests',"b'As discussed in #2342, the tests in `CpuMathUtilsUnitTests` are culture-sensitive due to `float.Parse` calls which do not specify format providers.\r\n\r\nI updated the calls to be `float.Parse(x, CultureInfo.InvariantCulture)`. Now the tests pass even on my Slovak locale which uses comma (`,`) as a decimal separator.\r\n\r\nFixes #2342 '"
405526616,2359,b'Update OnnxRuntime to 0.2.1',"b'Updating to onnxruntime lib 0.2.1 (containing corrected github hash commit id, to match the release tag)'"
405506595,2357,b'Add a sample for DropColumns',b'This PR adds a sample for DropColumns.\r\n\r\nFixes #2353 '
405499370,2355,b'Enabling the OnnxRuntime disabled tests',b'Related to https://github.com/dotnet/machinelearning/issues/2106\r\n\r\nThese tests were fixed by the above issue but not enabled\r\n\r\n'
405483312,2351,b'Add a sample for copy columns.',"b'This PR adds a sample for copy columns, and moves the SchemaManipulation transform samples under a Transforms/ folder.\r\n\r\nFixes #2350 '"
405475113,2349,b'Added more information and fixed the rendering issue with documenation.',"b'This is a small fix, therefore does not require an issue.\r\n\r\nThis fixes the rendering issue on https://docs.microsoft.com/en-us/dotnet/api/microsoft.ml.transforms.tensorflowtransform?view=ml-dotnet\r\n\r\nAlso, added bit of description regarding retraining of the model and whats not possible.'"
405424263,2347,b'Updating the netcoreapp sdk to latest version',b'\r\n'
405388916,2345,b'Handle lightgbm output in different locales properly',b'fixes https://github.com/dotnet/machinelearning/issues/2263'
405385495,2344,b'Lockdown Microsoft.ML.TimeSeries public surface',b'fixes #2281\r\n\r\n**This change reduces TimeSeries public API count from 371 to ~~124~~ ~~58~~ 57.**\r\n\r\n![image](https://user-images.githubusercontent.com/1211949/52497276-834f3c00-2b8a-11e9-8678-23b5043a3040.png)\r\n\r\n\r\n![image](https://user-images.githubusercontent.com/1211949/52245620-4556cd00-2897-11e9-8d5d-df2d9d75ccd7.png)\r\n\r\n'
405225516,2343,b'Remove XmlIncludes',b'Remove `XmlInclude`s from entry point attributes.\r\n\r\nFixes #2325 \r\n'
405051278,2340,"b'Creation of components through MLContext and cleanup (KeyToValue, ValueToKey, OneHotEncoding)'","b'This PR is part of the work outlined in #1798, and focuses on the KeyToValue, ValueToKey, OneHotEncoding transformers/estimators:\r\n\r\n1. Internalize constructors of estimators and transformers\r\n2. Keep `ColumnInfo`\r\n3. Rename `Arguments` -> `Options`\r\n4. Internalize `Options` only when they are not used by public constructor. For all other cases, retain Options as public\r\n5. Move `ColumnInfo` to the estimators\r\n\r\n\r\nThis is meant to be a test PR. Once we agree on the format, I will be more confident in doing the remaining.'"
405036328,2339,b'Clarify documentation for WordEmbeddings and provide sample.',b'Fixes https://github.com/dotnet/machinelearning/issues/2068'
404978030,2334,b'Internalize ITransformTemplate',b'Towards #1995 '
404931746,2331,"b""Fix fake schema's creation and add a test""",b'Fix #2322 and add a test.\r\n'
404931095,2330,b'Monotone constraint  support for LightGBM',"b'This add the ability to set the monotone_constraints argument for\r\nLightGBM. This is done through the LightGBM Options class via the\r\nMonotoneConstraints member. To handle the monotone constraints, this\r\nadds the ability to specify whether to use a positive constraint or a\r\nnegative constraint along with a range. Multiple ranges can be\r\nspecified.\r\n\r\nThis checkin also includes tests for the parsing of the ranges to\r\nvalidate the expected value that will be passed to LightGBM.\r\n\r\nThis fixes #1651.'"
404924583,2329,b'Internalize IDataSaver interface',b'Towards #1995'
404904644,2327,b'add adult test and train datasets',b'add adult test and train datasets to test/data. They are referenced in the docs but no longer there.\r\n\r\n'
404867763,2324,b'fixing a link in the cookbook',"b'Small fix to the file name, since links are case sensitive. \r\n\r\n'"
404862898,2323,b'Removed Read methods taking string parameters from TextLoader (#1797)',b'Unsure about the naming of `LocalPathReader` but I kept it the same due to the requirement that it be namespaced to `Microsoft.ML` - `DataViewExtensions` already exists and is in the `Microsoft.ML.Data` namespace.\r\n\r\nFixes #1797.'
404618601,2321,b'Bump master to 0.11',b'Updating the version on Master to 0.11'
404617699,2320,b'Merge master into release/preview for 0.10',b'This PR merges master into release branch for 0.10'
404554902,2317,b'Link to the concat transform sample in the catalog',b'Adding a link to the concat sample; adding a bit more explanation in the concat sample.\r\n\r\nFixes #2316 '
404534964,2314,b'Simple fix to make error message more clear',"b""Fixes #966.\r\n\r\nFirst, I further investigated and we don't use short names in error messages.\r\nThe issue #966 was pointing to an internal utility function that calculates the `probit`. The error message was not particularly useful which probably led to this concern.\r\n\r\nIn this PR, I change the error message to make the error a bit more clear and close the issue."""
404513875,2312,b'Lockdown Microsoft.ML.TensorFlow public surface',b'fixes #2280 '
404489044,2309,b'Internalize IDataLoader',b'Towards #https://github.com/dotnet/machinelearning/issues/1995'
404483802,2308,b'Upload coverage files only when all tests pass.',b'Sometimes not all tests pass and coverage files with missing data is uploaded to codecov and this changes the baseline of the master repo and causes all sorts of fluctuations in the coverage report both in PR and on the main page.\r\n'
404473260,2307,b'Update Microsoft.Data.DataView nuget metadata.',b'Fix #2289'
404434004,2304,b'Re-enable push to myget',b'The issue is fixed so we can enable myget push again.\r\n\r\nhttps://github.com/dotnet/core-eng/issues/5070'
404222953,2303,b'Removed python naming conventions from samples - closes #2155',b'Fixes #2155 - C# samples should use C# naming conventions and not python naming conventions. Second PR on this issue because last PR had issues\r\n\r\n'
404125830,2302,b'Added a test showing example of text classification using TensorFlow in ML.Net',b'This PR fixes #2301.\r\n\r\nAlso updated the TensorFlow runtime  from 1.10.0 -> 1.12.0'
404084415,2300,b'Hide much infrastructure in data',"b'Another of many steps towards #1602. Commits logically structured. No overall theme, just lots of hiding of individual components, most notably command line parsing, entry-point declarations, and other such things.'"
404069354,2296,b'Follow up from Extract IDataView feedback',b'@stephentoub left some PR comments on #2220 after it was merged. Addressing those comments here.'
404066674,2295,b'Fix TextLoader version number for KeyType backward compatibility and added new test',"b""Fixes #2294.\r\n\r\nI fixed the version number that's used to recognize and load the old `TextLoader` format.\r\n\r\nI also add a test to check that the code for `TextLoader` is actually backward compatible. I created a pipeline that contains a `TextLoader` that loads a `KeyType` using a version of the code prior the changes to `KeyType` and loaded it with the new code checking for the expected behavior.\r\n\r\n\r\n"""
404033647,2290,b'Exclude files not authored by ML.NET from code coverage',"b""Doesn't make sense to include ONNX ML autogenerated C# to protobuf file generator and Tensorflow sharp files as part of code coverage. \r\n\r\n"""
404014393,2287,b'Fix build break.',"b""My latest change conflicted with @TomFinley's latest change. They both passed separately, but failed together.\r\n\r\nAdding a using statement fixes the build."""
404002654,2285,b'Remove slash from PackagePath',b'fixes #2255'
404000785,2284,b'Creating the MLNetCookBook_StaticApi.md and updating the current cookbook',"b'Creating the MLNetCookBook_StaticApi.md. The document contains the same content and the MLNetCookBook.md, but the sample code uses the static API.\r\n\r\nUpdating the official cookbook to remove the static API samples, and leave just the dynamic API ones.\r\n\r\nFixes: #2210 \r\n'"
403873605,2262,b'Remove ZLib APIs',"b'This code is not being called by ML.NET, and it was not intended to be public API. Removing.\r\n\r\nFix #2249'"
403640465,2261,b'Modify API for advanced settings (LightGBM)',"b'Towards #1798 .\r\n\r\nThis PR addresses the following algos \r\n\r\n- LightGbmRegressorTrainer\r\n- LightGbmBinaryTrainer\r\n- LightGbmRankingTrainer\r\n- LightGbmMulticlassTrainer\r\n\r\nThe following changes have been made:\r\n\r\n1.  Two `public` extension methods, one for simple arguments and the other for advanced options\r\n2. Make constructors `internal` .  Also a few other fields have been made `internal`\r\n3. Pass Options objects as arguments instead of Action delegate. Also, added  3 fields to `Options`  for API consistency. \r\n4. Rename Arguments to Options\r\n5. Rename Options objects as options (instead of args or advancedSettings used so far)\r\n'"
403618906,2259,b'Fix disabled code coverage for src folder.',"b""Seems like #2200 broke code coverage for src folder, hence production coverage is not being generated and even the codecov badge on the main isn't displaying any coverage. \r\n\r\nfixes #2258 \r\n"""
403562970,2256,b'Add a binary logistic sample',"b'Add a binary logistic sample using the adult dataset to update issue #1362 \r\n\r\n@sfilipi Hopefully, this looks good, but just let me know if anything should be changed.'"
403401444,2254,b'Move IDataView to Microsoft.Data.DataView namespace.',b'Renaming the namespace of the IDataView types.\r\n\r\nFollow up to #1860 \r\n\r\nI also added a few copyrights where they were missing.'
403365063,2250,b'Expose schema for prediction engine',"b""towards https://github.com/dotnet/machinelearning/issues/2233\r\nI don't think our current work with metadata is best thing we can offer to the users, but at least this changes can unblock whole possibility to lookup into metadata for prediction engine.\r\n@TomFinley  @CESARDELATORRE """
403347041,2248,b'Enabling the tests to run on netcoreapp3.0 without Intrinsics',b'The 3.0 is supported on ci as well as local environments.\r\n\r\nThe change will enable people to run the tests with netcoreapp3.0 and have the possibility of using the native implementation of cpumath functions\r\n\r\nIt helps to distinguish between the regressions caused by netcoreapp3.0 or new Intrinsics'
403263774,2246,b'Disable publishing to myget',b'Fix #2244\r\n\r\n\r\n\r\n'
403262592,2245,b'No loader on APIs for ValueToKey/OneHotEncoding',"b'Fixes #2231. We should work to scour this more thoroughly once the changes to allow non-public settings objects on `Arguments`/`Settings` classes goes in.\r\n\r\nAlso: I had thought another estimator (stopwords) did not have loader as part of its name as I had thought, but I still fixed the name.'"
