pull_no,comment_no,comment_body
2369,198951034,"b'Are we sure we are not supposed to update `RestoreAdditionalProjectSources` instead? What we want is to exclude the fallback folder as a restore source for 1.x projects when the switch is specified. I also tried this fix and confirmed the fallback folder is still specified as a restore source alongside myget feeds, etc in the lock file:\r\n```\r\n""project"": {\r\n    ""version"": ""1.0.0"",\r\n    ""restore"": {\r\n      ""projectUniqueName"": ""C:\\\\gh\\\\tp\\\\100App\\\\100App.csproj"",\r\n      ""projectName"": ""100App"",\r\n      ""projectPath"": ""C:\\\\gh\\\\tp\\\\100App\\\\100App.csproj"",\r\n      ""packagesPath"": ""C:\\\\Users\\\\johluo\\\\.nuget\\\\packages\\\\"",\r\n      ""outputPath"": ""C:\\\\gh\\\\tp\\\\100App\\\\obj\\\\"",\r\n      ""projectStyle"": ""PackageReference"",\r\n      ""configFilePaths"": [\r\n        ""C:\\\\Users\\\\johluo\\\\AppData\\\\Roaming\\\\NuGet\\\\NuGet.Config"",\r\n        ""C:\\\\Program Files (x86)\\\\NuGet\\\\Config\\\\Microsoft.VisualStudio.Offline.config""\r\n      ],\r\n      ""originalTargetFrameworks"": [\r\n        ""netcoreapp1.1""\r\n      ],\r\n      ""sources"": {\r\n        ""C:\\\\Program Files (x86)\\\\Microsoft SDKs\\\\NuGetPackages\\\\"": {},\r\n        ""C:\\\\Users\\\\johluo\\\\.dotnet\\\\x64\\\\sdk\\\\NuGetFallbackFolder"": {},\r\n        ""https://api.nuget.org/v3/index.json"": {},\r\n        ""https://dotnet.myget.org/F/dotnet-core/api/v3/index.json"": {},\r\n        ""https://dotnetfeed.blob.core.windows.net/orchestrated-release-2-1/20180423-01/final/index.json"": {}\r\n      },\r\n...\r\n``` '"
2369,198958297,"b""My understanding of this code was that `RestoreAdditionalProjectSources` was appended to add the fallback folder as a nuget feed. `RestoreAdditionalProjectFallbackFolderExcludes` is appended since the when the fallback folder is added as a restore source, it should no longer be used as a fallback folder. when we turn on the switch to disable fallback switch for 1.x, we should not append to `RestoreAdditionalProjectSources` so that the fallback is not used as a restore source and we should append to `RestoreAdditionalProjectFallbackFolderExcludes` so that it's not used as a fallback folder either."""
2369,198958470,"b""cc @dsplaisted in case he's more familiar with how this part of the code works."""
2369,199075247,"b""Nit: not sure what this is for. I don't see how this makes things more unique than just the `testProjectName`. Folders or files with `.` in its name should also work. """
2394,202191808,b'@natemcmaster is this in anticipation for https://github.com/aspnet/Universe/issues/1256?'
2394,202194511,"b""So does this mean there's no way for anyone to compose or use a different shared framework other than the ones we ship? I was under the impression that we want to support composable and custom shared frameworks at some point, maybe only for 3.0?"""
2394,202203292,"b""Ah good, I wasn't sure where that feature landed in terms of releases. Good to know it's only 3.0."""
2264,190055872,b'@omajid and @tmds for a looksee. '
1725,150903505,"b""Shouldn't this also check for the `PackageName` metadata?"""
1725,150910308,"b'So, under what circumstance would System.Runtime or netstandard not be found? The search is being done on [dependencyTable.Reference.Keys](https://github.com/Microsoft/msbuild/blob/cb6c2643fe4a072f28e685bc46df3bace17a7108/src/Tasks/AssemblyDependency/ResolveAssemblyReference.cs#L2258), which contains the flat list of all references. I assume the nuget graph includes those two, right? `_ComputeLockFileReferences` seems to add both for a netcoreapp. '"
1725,151001977,"b""Mkay, so the assumption that Nuget is responsible with resolving the closure of dependencies is actually valid only when the nupkg dependency graph matches the underlying assembly dependency graph (for each assembly edge there is a nupkg edge, or something like that). When is this guaranteed? Is it always guaranteed for netcore and netstandard?\r\n\r\nEither way, this means that metadata to skip dependencies should only be added when the nuget graph is guaranteed to match the assembly graph. No idea when this holds. Only on specific tfms? Maybe the tfm compatibility matrix should also store information whether the tfm may depend on facades.\r\n\r\nDoes this mean we can't do the optimization?"""
1725,151220081,"b""To summarize: RAR extracts data necessary for binding redirection from the closure. If nugets are skipped, then it does not have that data for nuget's closure.\r\n\r\n- it would be nice if binding redirection were a separate concern, done by another task.  Worst case it would be a lot slower, because it will have to do the closure walk again. Best case, for .netcore, it wouldn't be that much slower because much of the closure walk would be skipped in RAR. Only the walks from p2ps and non-nuget references would be redone. Or maybe msbuild could provide some shared memory model for tasks, so they can reuse in-memory caches and whatnot.\r\n- could nuget provide this data as even yet more metadata? For each reference, the metadata could be a list of all incoming version edges. Then, RAR can unify that with whatever it finds from the non-nuget closures. But I guess this is impossible because the nuget graph is not the same as the assembly graph. At best they are the same only by convention / accident :(\r\n\r\nIt would have been really nice if nuget had a different architecture, where each language could implement its own nuget graph extension of what it means to be a valid graph, and what conflict resolution means. Then, the integration with RAR could have been more tight.\r\n\r\n\r\n"""
2126,180915552,"b'Static removes (not under targets) do not hit the disk, but instead regex match existing items.'"
2868,251618401,b'Resharper stuff'
2868,253144442,b'I think I might have needed to have the private constructor in the base class. But I might also have just forgotten about it :('
2868,253145378,"b'Ah, I remembered. Initially I added it to have the private constructor, but then I realized I wanted the super class state to be initialized with empty collections (to avoid null refs), so I ended up using a different super constructor. But I forgot to delete the protected no-arg one.'"
3276,290925053,"b'It fails on crossplat due to missing reference assemblies to the referenced full frameworks: 472, 462, and 461'"
3276,290943040,"b""I'll bump it up in a separate PR"""
3276,297378972,"b""True, I could mutate the default empty dictionary, but then I can't nicely initialize everything in the initialization block :)"""
3276,297392168,b'Learning something new every time :)'
4,73248748,"b'@natidea and @eerhardt and I were talking about this offline, and we were only thinking Windows for the moment.\n'"
5,73256781,b'Is there even any point to the rest of this script now?\n'
4,73275484,"b'I use config at the bottom, for setting the PR hook names.\n'"
4,73376075,"b""If we want to put build status tags in our README that match the rest of the repos, we'll get those Jenkins.\n"""
4,73376157,b'Will do after this is merged.\n'
7,73439037,b'I believe so. See https://github.com/dotnet/roslyn-project-system/blob/master/src/Dependencies/Toolset/project.json for an example.\n'
8,73439112,b'File a tracking bug for this.\n'
8,73439129,b'File a tracking bug for this.\n'
8,73572772,"b'For the ci builds, is there any reason for us to build a different platform, or should we just leave it as is?\n'"
8,73592526,"b""What is the point of this? Doesn't it just set VersionSuffix to empty string if it's empty string?\n"""
9,73593271,"b""Are we guaranteed that MSBuildThisFileDirectory will always end in a `\\`? If it doesn't, then this will break.\n"""
9,73593695,"b""Same here. We should add a `\\` between them, just in case `DOTNET_INSTALL_DIR` is set to something without a trailing `\\`. Doesn't hurt anything, and potentially breaks builds otherwise.\n"""
7,73729719,"b""I probably want to move it back, to be honest. There's more targets and settings files, and I'd prefer to keep them separated so they're not overwhelming the root directory.\n"""
7,73729940,"b""I doubt we need it either, I've been copying from the Roslyn-project-system, and committed and pushed last night before I left. Still some more cleanup to do.\n"""
7,73765873,"b""Personally, I'm a fan of the less stuff in the repo root, the better.\n"""
7,73766124,"b""Namely, the repo root should be used for first impressions, and what few things _have_ to be there, like the netci config. The pattern that I'm following is the one used by Roslyn/Roslyn-project-system and such.\n"""
29,74110300,b'Remove VB and C++.\n'
29,74118942,"b""I don't think so\n"""
29,74119043,b'Not unless we plan on shipping C++/VB code.\n'
7,74150612,"b""Yes, but because test assemblies are marked as non-shipping, they're not signed with the standard public keys, but instead with the Roslyn internal key.\n"""
7,74151874,"b""Good point, it'll be in the next set of changes I push.\n"""
39,74354393,"b""Do we want to introduce a property that covers a property from VSO? I'd think we'd probably want to set our variable like BuildNumber\n"""
39,74354475,"b""Also, do we want to change VSO to be yymmddn? And with that, change this number to be 0000001 so it's the same length?\n"""
39,74355366,"b""As long as they're the same format, and having another - in there is fine with the build system, I'm ok with it.\n\nAs to the second property, that's the way that I've seen other projects do it. For example, Roslyn doesn't use NUGET_PACKAGES globally, they create their own variable for it. https://github.com/dotnet/roslyn/blob/ca3993b0300f3f2b515ef3f97176a45137076e96/build/Targets/Settings.targets#L8\n"""
