pull_no,comment_no,comment_body
187,207953,"b""In general, avoid adding empty lines like this; they don't serve much purpose.\n"""
187,207954,b'Stylistic nitpick: Space before (.\n'
187,207958,b'Stylistic nitpick: Space before (.\n'
187,207994,b'Kill this empty line too.\n'
187,207995,b'Unnecessary white space change. :)\n'
187,207996,b'Unnecessary white space change. :)\n'
187,207998,b'Kill this empty line too.\n'
215,353304,b'The Mono coding guidelines require the use of tabs rather than spaces.\n'
519,2368856,b'=> {\n'
519,2368859,b'try {\n'
519,2368862,b'} finally {\n'
519,2368881,b'space before (\n'
519,2368885,b'space before (\n'
519,2368888,b'space before (\n'
519,2368893,b'space before (\n'
519,2368896,b'space before (\n'
519,2368903,b'and so on\n'
519,2368924,"b'for classes, put { on the same line as the decl\n'"
536,2740393,b'space after method name: `public static CompilerErrorCollection CompileToType (...)`\n'
554,2953810,b'bad indentation\n'
554,2954503,"b'Strictly speaking, the `volatile` here is unnecessary.\n'"
557,2956239,"b'Should follow existing style, i.e. `assembly_file_name`\n'"
557,2956243,"b""I'm not sure we need to care about the `.DLL` and `.EXE` cases. The rest of the code doesn't.\n"""
557,2956254,b'space before paren\n'
557,2956255,b'ditto\n'
568,3080212,b'brace on same line as declaration\n'
568,3080214,b'space before brace\n'
610,3932417,b'Why this `cp`?\n'
630,4120962,b'Inconsistent indentation.\n'
630,4120996,"b'Should be properties. Also, redundant initializers.\n'"
465,5308974,b'Minor style issue: Spaces here instead of tabs.\n'
708,5369614,b'Space before parens on function call.\n'
708,5369615,b'Inconsistent indentation - use tabs.\n'
708,5379808,"b""Oh, this won't fly in C89. The `target` variable must be declared at the top of the function before any statements.\n"""
715,5437921,b'What about MSVC?\n'
715,5437922,b'Inconsistent indentation.\n'
715,5437923,b'Use tabs for indentation.\n'
715,5437926,"b'This is documented(-ish) here: http://msdn.microsoft.com/en-us/library/984x0h58.aspx\n\nNote, however, that GCC uses a different calling convention: http://en.wikipedia.org/wiki/X86_calling_conventions#thiscall\n'"
825,8189146,b'No indentation for preprocessor directives.\n'
825,8189150,b'Ditto.\n'
845,8959527,"b""Shouldn't this be `audio/x-aac`?\n"""
890,9811116,b'You have indentation issues here.\n'
890,9811121,b'Likewise.\n'
927,10174598,"b'Instead of invoking `sh`, can we pick up the existing shell and use that?\n'"
957,10868479,"b""This is not correct. It's supposed to fall through to the code below if the `if` above doesn't pass.\n"""
919,11559073,b'Use tabs.\n'
874,11559091,b'dedent this\n'
874,11559094,b'space before opening parenthesis\n'
874,11559097,b'add space before closing brace\n'
1043,12895956,"b'Yes, please fix.\n'"
761,12937920,b'ping?\n'
1055,13005428,b'space before parens\n'
890,13031634,b'missing space before parens\n'
890,13031638,b'unnecessary (and incorrect) formatting change\n'
890,13031639,b'ditto\n'
977,13049742,b'should be indented\n'
977,13049749,b'space after cast\n'
977,13049755,b'space before parens\n'
977,13049768,b'ditto\n'
1075,13260870,b's/mono-lite/monolite/\n'
1075,13260873,"b""This sentence doesn't really make much sense. Rephrase to something like: If you have a system Mono (not monolite), you will need to read this: ...\n"""
1066,13268200,b'space before opening bracket throughout\n'
1066,13268202,b'space before open paren throughout\n'
1078,13268478,"b'indentation is off. also, Mono code style\n'"
1078,13268491,"b""let's just skip the loop if it's null instead of doing a pointless allocation\n"""
1078,13268579,b'`if (claims != null) {`\n'
1088,13519652,b'Keep in mind that for P/Invokes we still need to respect the native ABI (i.e. use pushes).\n'
1096,13689419,b'please drop the `private` and add space before the opening parenthesis (same throughout the rest of the patch)\n'
1096,13689426,b'the opening brace for methods should be on its own line\n'
1096,13689434,b'the opening brace for classes should be on its own line\n'
1096,13689436,b'ditto\n'
1101,13783374,"b'we should catch more precise exceptions here, or we might hide an actual error\n'"
1101,13785346,"b'ah, ok\n'"
1115,14118822,b'and the brace should be on its own line for method declarations\n'
1127,14182402,b'brace on its own line\n'
1127,14182404,b'space before opening paren\n'
1142,14424810,b'space before parenthesis\n'
1142,14424815,b'space before opening bracket\n'
1400,20971359,b'Please just move the `IDataItemContainer` to a separate line and wrap that in `#if NET_4_0` instead of repeating the whole thing.\n'
1399,20971472,b'newline please\n'
1431,20999355,b'space before parens throughout\n'
1467,22098723,b'indentation looks off\n'
1467,22098755,b'where is this used?\n'
1472,22155670,b'please keep the code style consistent\n'
1500,22779793,b'space before opening parenthesis\n'
1528,23595002,"b""This (and the hunk below) doesn't seem right. `mono_assembly_load_from_full` is invoked from e.g. `ves_icall_System_AppDomain_LoadAssemblyRaw` which is used in `AppDomain.Load ()`. It's also used in many other API functions in `assembly.c` which should probably also have a `requesting` parameter added.\n"""
1528,23595116,b'These two hunks also seem odd to me.\n'
1541,23871409,"b""The file doesn't specify `-d:NET_2_0` in its compiler options. Does the define come from elsewhere?\n"""
1543,24046045,b'nit: no space before closing parenthesis\n'
1626,26587696,"b'should probably be `mono-profiler-log.suppression`, as `mono-profiler-logging.c` is old dead code\n'"
1626,26587723,b'looks wrong\n'
1626,26587822,b'style: space before parenthesis\n'
1626,26587942,"b""is that function's license incompatible with eglib's?\n"""
1626,26588071,b'should be `guint` (throughout) when accessing `len\xc2\xb4 properties on eglib structures\n'
1626,26588201,b'I wonder if we could generate this file from the build system somehow?\n'
1626,26597677,"b'ok, makes sense\n'"
1656,27090111,b'why this change?\n'
1656,27090126,b'any particular reason for a 1 minute default? would be good to put in a comment\n'
1656,27090130,b'ditto\n'
1626,27850775,b'can we document this schema in a comment near the top of this file as in `proflog.c`?\n'
1626,27850789,b'this should probably be an assert? (probably in `proflog.c`)\n'
1626,27850909,"b""this function doesn't follow the Mono code style\n"""
1626,27850954,b'indentation looks off here\n'
1626,27851097,b'why do we do this?\n'
1626,27851106,b'code style in this function\n'
1626,27851143,"b'this name seems a bit too general, maybe `covfilter`?\n'"
1626,27851151,"b'similarly, `covfilterfile` or something\n'"
1626,27851210,b'you should omit braces when the inner code is just a single statement (same throughout the PR)\n'
1626,27851228,"b""I don't think we need a mutex lock here; afaik it's guaranteed that all threads will stop firing profiler events by the time we reach `log_shutdown`\n"""
1626,27851373,"b""I'm not entirely sure, but I _think_ these can be made into concurrent hash tables (`mono/utils/mono-conc-hashtable.h`) to eliminate the mutex. That said, we'd need a way to iterate the concurrent hash tables in situations where we know no concurrent access happens (i.e. in `dump_coverage`). If we don't do this, I think we'd end up seeing huge contention in `method_enter`.\n"""
1730,28930364,b'when would this not be the case? should probably document in a comment\n'
1730,28930405,b'ditto\n'
1730,28930424,b'We should avoid printing stuff unless absolutely necessary. Perhaps put this behind a log mask or something like that.\n'
1732,28981949,b'unrelated style change\n'
1732,28981960,b'please use tabs instead of spaces for indentation\n'
1730,28988336,"b""OK. In that case, I feel like we should assert instead of warning since we'd want to know this ASAP. Especially on iOS since we usually have some time to make Mono work on newer iOS versions before they're released, so asserting should be fine.\n"""
1730,28991238,"b'One last thing: Could we avoid these long lists of defines by moving it to the top of the file, like\n\n```\n#if (defined (HAVE_KW_THREAD) && defined (__linux__) || defined (TARGET_ANDROID) || defined (TARGET_IOS)\n#define USE_FAST_TLS\n#endif\n```\n\nand then use `#ifdef USE_FAST_TLS` in the rest of the code.\n'"
1761,29539742,"b""I don't understand what this comment is referring to?\n"""
1766,29612852,"b'OK, will move these.\n'"
1626,29909135,"b""OK. I don't think we need to worry about corrupted files; the check for the format version will handle most cases.\n"""
1626,29909216,"b""Unless we actually fail to instrument it, I don't think we need to keep this warning.\n"""
1626,29939209,"b'It should be easy enough to implement, you just need to take the writer lock while iterating.\n'"
1819,30559433,"b""Please don't indent preprocessor directives.\n"""
1926,34946263,"b'> This is missing documentation on memory management.\n\nI didn\'t include it as the only precedent for mentioning memory management in embedding API documentation seems to be ""don\'t"". We can certainly improve that precedent, though.\n\n> Could the returned pointer be const?\n\nProbably.\n'"
1926,34946272,"b""For this (and the functions you mention below) docs are missing because they didn't seem to be there for other similar embedding APIs in this file. Wasn't sure if that was intentional or not.\n"""
1926,34946281,"b""> The documentation should explain the lifecycle of those ids.\n\nThere's another precedent problem: The docs don't explain anywhere what the lifecycle of domain IDs is in the first place, for example. Happy to document if this is something we _want_ to document.\n"""
1926,34946355,"b""AFAIK for the most part, there's a 1-to-1 correlation between domains and contexts. New contexts beyond that are only created if an app explicitly does so, I think. So I wouldn't worry about it.\n"""
1926,34946574,"b""We've never actually emitted this flag so I decided to remove it in order to not mislead consumers of the format into thinking they'll actually get it and therefore relying on it.\n\nHmm. I should have done this in a separate commit, and we should probably mention it in the format changelog even if it's not technically a format change.\n"""
1926,34946584,"b'It\'s the domain ID associated with the context (a context always belongs to one domain, while one domain can have many contexts). The ""as a pointer"" just means we encode it as a pointer value (even though it\'s a 32-bit integer) to be consistent with the other `TYPE_METADATA` events.\n'"
1926,34946585,b'OK.\n'
1926,34946595,b'The explanation for these is the same as for `TYPE_LOAD_ERR` above.\n'
1926,34946631,"b""I'm not sure the sorting counts as a format change. Any number of random factors can have an impact on ordering of events in a file; this is just another one, which should be completely transparent to consumers. They should just see better compression.\n\nRegarding thread ID, as I mentioned on Slack, it was a trivial change to add a thread ID field to the `TYPE_SAMPLE_HIT` event, and it made sense to do since we're bumping the format version for all these new metadata events anyway. On the other hand, making the buffer header thread ID usable for these events was a lot of really ugly, hacky work because the profiler wasn't designed to handle the use case of a log buffer having a different thread ID than the actual thread writing to it.\n"""
